    1     1  
    2     1  
    5     1  
   11     1  
   17     1  
   25     1  
   35     1  
   45     1  
   57     1  
   73     1  
   88     1  
   89     1  
   89     1  
   91     1  
   92     1  
   93     1  
   94     1  
   97     1  
   98     1  
  101     1  
  102     1  
  105     1  
  106     1  
  110     1  
  111     1  
  114     1  
  115     1  
  117     1  
  118     1  
  119     1  
  120     1  
  121     1  
  121     1  

    3     2  
    6     2  
   10     2  
   16     2  
   24     2  
   34     2  
   44     2  
   58     2  
   72     2  










