    1     1  
    2     1  
    5     1  
    8     1  
   12     1  
   18     1  
   23     1  
   32     1  
   41     1  
   49     1  
   60     1  
   75     1  
   84     1  
   99     1  
  115     1  
  128     1  
  148     1  
  168     1  
  183     1  
  205     1  
  228     1  
  247     1  
  273     1  
  298     1  
  318     1  
  347     1  
  379     1  
  401     1  
  433     1  
  465     1  
  495     1  
  530     1  
  566     1  
  594     1  
  632     1  
  672     1  
  706     1  
  747     1  
  789     1  
  825     1  
  870     1  
  916     1  
  956     1  
 1005     1  
 1052     1  
 1095     1  
 1145     1  
 1198     1  
 1243     1  
 1296     1  
 1353     1  
 1402     1  
 1459     1  
 1514     1  
 1565     1  
 1627     1  
 1692     1  
 1745     1  
 1809     1  
 1872     1  
 1931     1  
 2000     1  
 2066     1  
 2124     1  
 2194     1  
 2270     1  
 2331     1  
 2405     1  
 2479     1  
 2545     1  
 2623     1  
 2701     1  
 2767     1  
 2849     1  
 2929     1  
 3003     1  









