12477     1  
12477     1  
12530     1  
12535     1  
12573     1  
12582     1  
12625     1  
12637     1  
12674     1  
12689     1  
12724     1  
12740     1  
12773     1  
12800     1  
12823     1  
12847     1  
12867     1  
12895     1  
12911     1  
12954     1  
12971     1  
13002     1  
13014     1  
13047     1  
13057     1  
13112     1  
13118     1  
13161     1  
13162     1  
13203     1  
13204     1  
13266     1  
13269     1  
13307     1  
13315     1  
13359     1  
13367     1  
13407     1  
13419     1  
13455     1  
13464     1  
13507     1  
13525     1  
13556     1  
13568     1  
13594     1  
13628     1  
13658     1  
13677     1  
13702     1  
13725     1  
13752     1  
13781     1  
13800     1  
13828     1  
13851     1  
13885     1  
13901     1  
13929     1  
13940     1  
13992     1  
14004     1  
14038     1  
14048     1  
14094     1  
14104     1  
14143     1  
14150     1  
14205     1  
14209     1  
14238     1  
14247     1  
14294     1  
14300     1  
14339     1  
14343     1  
14384     1  
14389     1  
14428     1  
14431     1  
14470     1  
14471     1  
14536     1  
14537     1  
14584     1  
14586     1  
14625     1  
14626     1  
14663     1  
14665     1  
14708     1  
14711     1  
14757     1  
14760     1  
14800     1  
14808     1  
14854     1  
14858     1  
14911     1  
14918     1  
14918     1  
14931     1  
14948     1  
14963     1  
14965     1  
14975     1  
14991     1  
15002     1  
15010     1  
15010     1  
15020     1  
15026     1  
15031     1  
15040     1  
15047     1  
15055     1  
15065     1  
15070     1  
15081     1  
15087     1  
15095     1  
15101     1  
15111     1  
15115     1  
15129     1  
15131     1  
15143     1  
15145     1  
15162     1  
15163     1  
15175     1  
15176     1  
15192     1  
15197     1  
15208     1  
15210     1  
15225     1  
15229     1  
15240     1  
15245     1  
15253     1  
15263     1  
15272     1  
15276     1  
15285     1  
15296     1  
15301     1  
15315     1  
15317     1  
15329     1  
15330     1  
15347     1  
15348     1  
15363     1  
15364     1  
15381     1  
15383     1  
15393     1  
15399     1  
15406     1  
15409     1  
15423     1  
15429     1  
15438     1  
15444     1  
15448     1  
15458     1  
15460     1  
15476     1  
15478     1  
15484     1  
15487     1  
15505     1  
15509     1  
15516     1  
15519     1  
15524     1  
15534     1  
15536     1  
15553     1  
15554     1  
15554     1  
15559     1  
15561     1  
15563     1  
15564     1  
15568     1  
15573     1  
15576     1  
15578     1  
15580     1  
15584     1  
15589     1  
15591     1  
15591     1  
15592     1  
15595     1  
15596     1  
15598     1  
15600     1  
15601     1  
15604     1  
15606     1  
15610     1  
15612     1  
15614     1  
15615     1  
15617     1  
15618     1  
15619     1  
15621     1  
15622     1  
15625     1  
15627     1  
15630     1  
15631     1  
15632     1  
15634     1  
15635     1  
15636     1  
15637     1  
15638     1  
15639     1  
15641     1  
15642     1  

21219     2  
21220     2  
21221     2  
21223     2  
21226     2  
21230     2  
21233     2  
21236     2  
21239     2  
21242     2  
21245     2  
21250     2  
21255     2  
21259     2  
21264     2  
21270     2  
21275     2  
21280     2  
21283     2  
21289     2  
21294     2  
21301     2  
21308     2  
21311     2  
21316     2  
21321     2  
21327     2  
21332     2  
21335     2  
21338     2  
21345     2  
21349     2  
21352     2  
21355     2  
21360     2  
21362     2  
21364     2  
21366     2  
21368     2  
21369     2  
21370     2  










