    1     1  
    3     1  
    8     1  
   15     1  
   24     1  
   36     1  
   49     1  
   67     1  
   85     1  
  108     1  
  130     1  
  155     1  
  183     1  
  215     1  
  247     1  
  285     1  
  319     1  
  361     1  
  401     1  
  450     1  
  494     1  
  545     1  
  595     1  
  653     1  
  705     1  
  766     1  
  824     1  
  892     1  
  955     1  
 1027     1  
 1093     1  
 1168     1  
 1243     1  
 1324     1  
 1403     1  
 1487     1  
 1564     1  
 1655     1  
 1745     1  
 1841     1  
 1931     1  
 2028     1  
 2124     1  
 2231     1  
 2330     1  
 2441     1  
 2544     1  
 2660     1  
 2768     1  
 2888     1  
 3003     1  
 3126     1  
 3247     1  
 3373     1  
 3417     1  
 3421     1  
 3425     1  
 3433     1  
 3440     1  
 3449     1  
 3462     1  
 3472     1  
 3490     1  
 3496     1  
 3515     1  
 3533     1  
 3557     1  
 3578     1  
 3600     1  
 3614     1  
 3631     1  
 3661     1  
 3694     1  
 3718     1  
 3720     1  
 3758     1  
 3792     1  
 3827     1  
 3831     1  
 3872     1  
 3904     1  
 3931     1  
 3946     1  
 3990     1  
 4030     1  
 4037     1  
 4073     1  
 4118     1  
 4139     1  
 4168     1  
 4211     1  
 4235     1  
 4262     1  
 4309     1  
 4330     1  
 4360     1  
 4407     1  
 4434     1  
 4463     1  
 4509     1  
 4528     1  
 4562     1  
 4617     1  
 4625     1  
 4672     1  
 4716     1  
 4730     1  
 4785     1  
 4815     1  
 4847     1  
 4895     1  
 4906     1  
 4959     1  
 5001     1  
 5016     1  
 5075     1  
 5089     1  
 5136     1  
 5185     1  
 5197     1  
 5257     1  
 5274     1  
 5320     1  
 5367     1  
 5380     1  
 5444     1  
 5456     1  
 5506     1  
 5550     1  
 5570     1  
 5630     1  
 5635     1  
 5696     1  
 5727     1  
 5763     1  
 5814     1  
 5827     1  
 5890     1  
 5906     1  
 5956     1  
 5994     1  
 5994     1  
 6026     1  
 6077     1  
 6124     1  
 6169     1  
 6234     1  
 6264     1  
 6356     1  
 6382     1  
 6496     1  
 6503     1  
 6626     1  
 6644     1  
 6760     1  
 6808     1  
 6913     1  
 6980     1  
 7067     1  
 7168     1  
 7232     1  
 7369     1  
 7399     1  
 7582     1  
 7583     1  
 7771     1  
 7816     1  
 7977     1  
 8062     1  
 8184     1  
 8321     1  
 8416     1  
 8601     1  
 8651     1  
 8893     1  
 8900     1  
 9145     1  
 9220     1  
 9412     1  
 9549     1  
 9693     1  
 9904     1  
 9978     1  
10272     1  
10284     1  
10598     1  
10673     1  
10673     1  
10930     1  
10950     1  
11228     1  
11268     1  
11514     1  
11613     1  
11815     1  
11972     1  
12118     1  
12337     1  
12442     1  
12718     1  
12763     1  
13092     1  
13119     1  
13439     1  
13528     1  
13799     1  
13958     1  
14173     1  
14396     1  
14559     1  
14849     1  
14953     1  
15325     1  
15362     1  
15789     1  
15790     1  
15791     1  
15792     1  
15793     1  
15797     1  
