 9782     1  
 9782     1  
 9799     1  
 9801     1  
 9816     1  
 9817     1  
 9838     1  
 9839     1  
 9851     1  
 9856     1  
 9878     1  
 9882     1  
 9892     1  
 9899     1  
 9914     1  
 9919     1  
 9927     1  
 9935     1  
 9947     1  
 9953     1  
 9960     1  
 9970     1  
 9987     1  
 9998     1  
10009     1  
10018     1  
10023     1  
10038     1  
10043     1  
10052     1  
10059     1  
10070     1  
10073     1  
10089     1  
10094     1  
10112     1  
10122     1  
10138     1  
10142     1  
10157     1  
10161     1  
10176     1  
10177     1  
10190     1  
10195     1  
10213     1  
10219     1  
10234     1  
10235     1  
10248     1  
10249     1  
10273     1  
10276     1  
10304     1  
10307     1  
10322     1  
10324     1  
10343     1  
10344     1  
10368     1  
10368     1  
10369     1  
10375     1  
10382     1  
10393     1  
10395     1  
10395     1  
10401     1  
10403     1  
10409     1  
10411     1  
10419     1  
10420     1  
10426     1  
10429     1  
10435     1  
10438     1  
10447     1  
10449     1  
10452     1  
10457     1  
10465     1  
10466     1  
10474     1  
10477     1  
10484     1  
10488     1  
10496     1  
10497     1  
10503     1  
10506     1  
10515     1  
10518     1  
10526     1  
10528     1  
10533     1  
10534     1  
10543     1  
10545     1  
10552     1  
10553     1  
10563     1  
10565     1  
10569     1  
10570     1  
10576     1  
10580     1  
10585     1  
10589     1  
10596     1  
10597     1  
10605     1  
10607     1  
10613     1  
10614     1  
10622     1  
10623     1  
10632     1  
10633     1  
10641     1  
10641     1  
10642     1  
10650     1  
10651     1  
10656     1  
10657     1  
10667     1  
10667     1  
10668     1  
10674     1  
10677     1  
10684     1  
10686     1  
10695     1  
10696     1  
10699     1  
10702     1  
10709     1  
10711     1  
10717     1  
10723     1  
10726     1  
10730     1  
10735     1  
10739     1  
10743     1  
10748     1  
10756     1  
10758     1  
10762     1  
10764     1  
10770     1  
10773     1  
10779     1  
10785     1  
10790     1  
10793     1  
10796     1  
10799     1  
10802     1  
10810     1  
10811     1  
10818     1  
10819     1  
10826     1  
10828     1  
10836     1  
10839     1  
10845     1  
10846     1  
10849     1  
10854     1  
10856     1  
10862     1  
10869     1  
10873     1  
10877     1  
10883     1  
10886     1  
10887     1  
10888     1  
10896     1  
10898     1  
10900     1  
10901     1  
10901     1  

14012     2  
14013     2  
14014     2  
14015     2  
14016     2  
14018     2  
14019     2  
14021     2  
14024     2  
14025     2  
14027     2  
14029     2  
14031     2  
14034     2  
14036     2  
14037     2  
14041     2  
14043     2  
14047     2  
14050     2  
14052     2  
14056     2  
14058     2  
14062     2  
14065     2  
14069     2  
14070     2  
14074     2  
14077     2  
14079     2  
14083     2  
14083     2  
14086     2  
14089     2  
14092     2  
14096     2  
14098     2  
14102     2  
14105     2  
14108     2  
14110     2  
14113     2  
14116     2  
14118     2  
14120     2  
14123     2  
14126     2  
14129     2  
14131     2  
14133     2  
14135     2  
14137     2  
14138     2  
14140     2  
14142     2  
14144     2  
14145     2  
14146     2  
14147     2  
14148     2  
14149     2  
14150     2  










