    1     1  
    1     1  
    2     1  
    3     1  
    5     1  
    6     1  
   10     1  
   11     1  
   16     1  
   17     1  
   23     1  
   25     1  
   34     1  
   35     1  
   44     1  
   45     1  
   57     1  
   58     1  
   72     1  
   73     1  
   87     1  
   88     1  
  105     1  
  106     1  
  122     1  
  123     1  
  144     1  
  145     1  
  167     1  
  168     1  
  191     1  
  193     1  
  215     1  
  216     1  
  240     1  
  241     1  
  270     1  
  271     1  
  301     1  
  302     1  
  332     1  
  333     1  
  364     1  
  365     1  
  401     1  
  402     1  
  436     1  
  437     1  
  472     1  
  473     1  
  512     1  
  515     1  
  554     1  
  555     1  
  599     1  
  600     1  
  641     1  
  642     1  
  686     1  
  687     1  
  733     1  
  734     1  
  781     1  
  782     1  
  834     1  
  835     1  
  885     1  
  886     1  
  938     1  
  940     1  
  998     1  
  999     1  
 1049     1  
 1050     1  
 1108     1  
 1109     1  
 1166     1  
 1167     1  
 1231     1  
 1232     1  
 1294     1  
 1296     1  
 1354     1  
 1357     1  
 1423     1  
 1424     1  
 1490     1  
 1491     1  
 1563     1  
 1564     1  
 1634     1  
 1636     1  
 1702     1  
 1703     1  
 1777     1  
 1778     1  
 1851     1  
 1852     1  
 1930     1  
 1931     1  
 2008     1  
 2010     1  
 2092     1  
 2093     1  
 2175     1  
 2176     1  
 2253     1  
 2254     1  
 2340     1  
 2341     1  
 2424     1  
 2425     1  
 2517     1  
 2518     1  
 2604     1  
 2605     1  
 2695     1  
 2697     1  
 2787     1  
 2788     1  
 2882     1  
 2883     1  
 2981     1  
 2982     1  
 3077     1  
 3078     1  
 3176     1  
 3177     1  
 3277     1  
 3278     1  
 3378     1  
 3379     1  
 3484     1  
 3485     1  
 3585     1  
 3586     1  
 3694     1  
 3695     1  
 3806     1  
 3807     1  
 3911     1  
 3912     1  
 4024     1  
 4025     1  
 4132     1  
 4133     1  
 4253     1  
 4255     1  
 4371     1  
 4372     1  
 4489     1  
 4490     1  
 4607     1  
 4608     1  
 4728     1  
 4729     1  
 4854     1  
 4855     1  
 4973     1  
 4974     1  
 5099     1  
 5100     1  
 5229     1  
 5230     1  
 5356     1  
 5357     1  
 5490     1  
 5491     1  
 5617     1  
 5618     1  
 5755     1  
 5756     1  
 5890     1  
 5891     1  
 6028     1  
 6030     1  
 6166     1  
 6167     1  
 6300     1  
 6301     1  
 6450     1  
 6451     1  
 6589     1  
 6590     1  
 6733     1  
 6734     1  
 6879     1  
 6880     1  
 7026     1  
 7027     1  
 7180     1  
 7181     1  
 7325     1  
 7326     1  
 7478     1  
 7479     1  
 7635     1  
 7636     1  
 7788     1  
 7789     1  
 7954     1  
 7955     1  
 8103     1  
 8104     1  
 8272     1  
 8273     1  
 8432     1  
 8433     1  
 8591     1  
 8592     1  
 8760     1  
 8761     1  
 8922     1  
 8923     1  
 9095     1  
 9096     1  
 9264     1  
 9265     1  
 9431     1  
 9433     1  
 9605     1  
 9606     1  
 9777     1  
 9778     1  
 9957     1  
 9958     1  
10133     1  
10134     1  
10312     1  
10313     1  
10501     1  
10502     1  
10682     1  
10683     1  
10860     1  
10863     1  
11045     1  
11046     1  
11234     1  
11235     1  
