    1     1  
    3     1  
    7     1  
   15     1  
   24     1  
   35     1  
   49     1  
   67     1  
   84     1  
  108     1  
  129     1  
  155     1  
  183     1  
  216     1  
  227     1  
  229     1  
  234     1  
  238     1  
  244     1  
  246     1  
  255     1  
  266     1  
  274     1  
  277     1  
  290     1  
  298     1  
  303     1  
  317     1  
  325     1  
  333     1  
  346     1  
  347     1  
  365     1  
  372     1  
  382     1  
  394     1  
  394     1  
  399     1  
  419     1  
  436     1  
  443     1  
  471     1  
  484     1  
  508     1  
  547     1  
  549     1  
  549     1  
  613     1  
  622     1  
  669     1  
  670     1  
  671     1  
  673     1  
  674     1  
  676     1  
  677     1  
  679     1  
  680     1  
  681     1  
  683     1  
  684     1  
  685     1  
  686     1  
  689     1  
  689     1  
  690     1  
  693     1  
  697     1  
  699     1  
  703     1  
  705     1  
  706     1  
  707     1  
  713     1  
  717     1  
  718     1  
  718     1  
  723     1  
  725     1  
  727     1  
  728     1  
  736     1  
  738     1  
  741     1  
  747     1  
  748     1  
  755     1  
  756     1  
  760     1  
  763     1  
  764     1  
  769     1  
  769     1  
  771     1  
  776     1  
  778     1  
  783     1  
  784     1  
  786     1  
  787     1  
  791     1  
  791     1  
  794     1  
  796     1  
  797     1  
  799     1  
  800     1  
  802     1  
  821     1  
  843     1  
  874     1  
  885     1  
  913     1  
  921     1  
  945     1  
  949     1  
  965     1  
  970     1  

  945     2  
  946     2  
  950     2  
  952     2  
  956     2  
  958     2  
  961     2  
  964     2  
  967     2  
  969     2  
  970     2  










